filename,p/bar,S(g1),f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,UC_volume,Density,ASA,vASA,gASA,NASA,gNASA,vNASA,AVA,AVAf,AVAg,NAVA,NAVAf,NAVAg,POAVA,POAVAf,POAVAg,NPOAVA,NPOAVAf,NPOAVAg,Di,Df,Dif
DB1-Uio66Zr-BDC_A-irmof7_A_No88,0.015,250.261205,486.6785999999998,920.8192000000004,4251.559199999997,4714.176000000005,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.9448,137.06480000000005,306.5663999999999,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,153.34876666666665,294.3804999999999,475.8544,550.2390333333332,731.6666666666666,1296.0,1958.0,2285.333333333333,22.0,44.333333333333336,72.0,83.66666666666667,116.33333333333331,279.0,384.0,447.6666666666667,9.588866666666666,21.634433333333337,31.9136,37.831700000000005,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,1.664266666666667,1.343,2.686,5.693266666666666,48.16666666666666,17.0,34.0,99.16666666666669,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.5,1.0,1.6666666666666667,0.16335,0.12705,0.2541,0.5444999999999999,35.526666666666664,27.49666666666667,54.99333333333334,118.01666666666668,0.0,0.1016666666666667,0.2033333333333334,0.3050000000000001,0.0,1.8333333333333333,3.6666666666666665,5.5,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,-1.0,0.0,0.0366666666666666,0.0733333333333333,0.1099999999999999,0.0,0.5499999999999998,1.0999999999999996,1.6499999999999997,2235.84,1.4284,0.0,0.0,0.0,178.133,796.716,557.767,0.0,0.0,0.0,74.7219,0.03342,0.0233967,0.0,0.0,0.0,536.602,0.24,0.16802,6.62543,2.25401,6.62543
DB1-Uio66Zr-BDC_A-irmof7_A_No88,0.15,212.542225,486.6785999999998,920.8192000000004,4251.559199999997,4714.176000000005,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.9448,137.06480000000005,306.5663999999999,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999996,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,153.34876666666665,294.3804999999999,475.8544,550.2390333333332,731.6666666666666,1296.0,1958.0,2285.333333333333,22.0,44.333333333333336,72.0,83.66666666666667,116.33333333333331,279.0,384.0,447.6666666666667,9.588866666666666,21.634433333333337,31.9136,37.831700000000005,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,1.664266666666667,1.343,2.686,5.693266666666666,48.16666666666666,17.0,34.0,99.16666666666669,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.5,1.0,1.6666666666666667,0.16335,0.12705,0.2541,0.5444999999999999,35.526666666666664,27.49666666666667,54.99333333333334,118.01666666666668,0.0,0.1016666666666667,0.2033333333333334,0.3050000000000001,0.0,1.8333333333333333,3.6666666666666665,5.5,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,-1.0,0.0,0.0366666666666666,0.0733333333333333,0.1099999999999999,0.0,0.5499999999999998,1.0999999999999996,1.6499999999999997,2235.84,1.4284,0.0,0.0,0.0,178.133,796.716,557.767,0.0,0.0,0.0,74.7219,0.03342,0.0233967,0.0,0.0,0.0,536.602,0.24,0.16802,6.62543,2.25401,6.62543
DB1-Uio66Zr-BDC_A-DABCO_A_No7,0.015,41.364935,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,469.3333333333333,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,133.33333333333334,0.0,6.480000000000003,5.420000000000001,19.28,121.94323333333334,222.1985,347.8604,400.18133333333327,799.3333333333334,1196.0,1856.0,2038.0,15.666666666666666,31.666666666666668,48.0,56.66666666666666,79.66666666666667,192.0,255.3333333333333,241.66666666666663,8.231433333333333,17.271100000000004,25.457466666666665,28.153133333333333,11.8336,8.771999999999998,20.605599999999995,19.006,64.0,48.0,112.0,104.0,1.0,1.0,2.0,2.1666666666666665,1.0,3.0,4.166666666666667,6.0,0.5328999999999998,0.5621,1.095,1.2178833333333334,28.09,59.88999999999999,87.98,129.76166666666666,0.0,0.8900000000000002,0.8900000000000002,1.9283333333333337,0.0,2.0,2.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-2.0,-2.1666666666666665,-3.8333333333333335,0.0,-0.04,-0.04,-0.0866666666666667,0.0,-6.000000000000001,-6.000000000000001,-13.000000000000002,8.321333333333335,6.715,13.43,25.938333333333333,240.8333333333333,85.0,170.0,269.1666666666667,0.8333333333333334,0.8333333333333334,1.6666666666666667,3.333333333333333,0.8333333333333334,2.5,5.0,8.333333333333334,0.81675,0.63525,1.2705,2.211,177.63333333333333,137.48333333333335,274.9666666666667,467.286505,0.0,0.5083333333333336,1.0166666666666673,2.3250000000000006,0.0,9.166666666666666,18.33333333333333,40.833333333333336,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-3.333333333333333,-5.0,0.0,0.1833333333333333,0.3666666666666666,1.0666666666666664,0.0,2.7499999999999987,5.499999999999997,16.660741666666663,2235.84,1.37864,0.0,0.0,0.0,213.423,954.551,692.385,0.0,0.0,0.0,102.044,0.04564,0.0331051,0.0,0.0,0.0,636.097,0.2845,0.206363,6.6053,3.46393,6.58799
DB1-Uio66Zr-BDC_A-DABCO_A_No7,0.15,92.110335,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,469.3333333333333,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,133.33333333333334,0.0,6.480000000000003,5.420000000000001,19.28,121.94323333333334,222.1985,347.8604,400.18133333333327,799.3333333333334,1196.0,1856.0,2038.0,15.666666666666666,31.666666666666668,48.0,56.66666666666666,79.66666666666667,192.0,255.3333333333333,241.66666666666663,8.231433333333333,17.271100000000004,25.457466666666665,28.153133333333333,11.8336,8.771999999999998,20.605599999999995,19.006,64.0,48.0,112.0,104.0,1.0,1.0,2.0,2.1666666666666665,1.0,3.0,4.166666666666667,6.0,0.5328999999999998,0.5621,1.095,1.2178833333333334,28.09,59.88999999999999,87.98,129.76166666666666,0.0,0.8900000000000002,0.8900000000000002,1.9283333333333337,0.0,2.0,2.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-2.0,-2.1666666666666665,-3.8333333333333335,0.0,-0.04,-0.04,-0.0866666666666667,0.0,-6.000000000000001,-6.000000000000001,-13.000000000000002,8.321333333333335,6.715,13.43,25.938333333333333,240.8333333333333,85.0,170.0,269.1666666666667,0.8333333333333334,0.8333333333333334,1.6666666666666667,3.333333333333333,0.8333333333333334,2.5,5.0,8.333333333333334,0.81675,0.63525,1.2705,2.211,177.63333333333333,137.48333333333335,274.9666666666667,467.286505,0.0,0.5083333333333336,1.0166666666666673,2.3250000000000006,0.0,9.166666666666666,18.33333333333333,40.833333333333336,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-3.333333333333333,-5.0,0.0,0.1833333333333333,0.3666666666666666,1.0666666666666664,0.0,2.7499999999999987,5.499999999999997,16.660741666666663,2235.84,1.37864,0.0,0.0,0.0,213.423,954.551,692.385,0.0,0.0,0.0,102.044,0.04564,0.0331051,0.0,0.0,0.0,636.097,0.2845,0.206363,6.6053,3.46393,6.58799
DB1-Uio66Zr-BDC_A-TED_A_No1,0.015,25.57299,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,469.3333333333333,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,133.33333333333334,0.0,6.480000000000003,5.420000000000001,19.28,127.33523333333332,240.5585,394.26040000000006,493.5413333333333,561.3333333333334,1060.0,1586.0,1631.3333333333333,17.666666666666668,35.666666666666664,58.0,76.66666666666667,93.66666666666669,236.0,341.3333333333333,349.6666666666667,7.802566666666667,17.61503333333334,26.41913333333333,30.4898,11.8336,8.771999999999998,20.605599999999995,19.006,64.0,48.0,112.0,104.0,1.0,1.0,2.0,2.1666666666666665,1.0,3.0,4.166666666666667,7.0,0.5328999999999998,0.5621,1.095,1.2178833333333334,28.09,59.88999999999999,87.98,129.76166666666666,0.0,0.8900000000000002,0.8900000000000002,1.9283333333333328,0.0,2.0,2.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-2.0,-2.1666666666666665,-4.833333333333333,0.0,-0.04,-0.04,-0.0866666666666667,0.0,-6.000000000000001,-6.000000000000001,-13.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.84,1.25971,250.547,1120.59,889.561,0.0,0.0,0.0,147.253,0.06586,0.0522817,0.0,0.0,0.0,754.597,0.3375,0.267918,0.0,0.0,0.0,8.63768,3.8376,8.6072
DB1-Uio66Zr-BDC_A-TED_A_No1,0.15,80.051755,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,469.3333333333333,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,133.33333333333334,0.0,6.480000000000003,5.420000000000001,19.28,127.33523333333332,240.5585,394.26040000000006,493.5413333333333,561.3333333333334,1060.0,1586.0,1631.3333333333333,17.666666666666668,35.666666666666664,58.0,76.66666666666667,93.66666666666669,236.0,341.3333333333333,349.6666666666667,7.802566666666667,17.61503333333334,26.41913333333333,30.4898,11.8336,8.771999999999998,20.605599999999995,19.006,64.0,48.0,112.0,104.0,1.0,1.0,2.0,2.1666666666666665,1.0,3.0,4.166666666666667,7.0,0.5328999999999998,0.5621,1.095,1.2178833333333334,28.09,59.88999999999999,87.98,129.76166666666666,0.0,0.8900000000000002,0.8900000000000002,1.9283333333333328,0.0,2.0,2.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-2.0,-2.1666666666666665,-4.833333333333333,0.0,-0.04,-0.04,-0.0866666666666667,0.0,-6.000000000000001,-6.000000000000001,-13.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.84,1.25971,250.547,1120.59,889.561,0.0,0.0,0.0,147.253,0.06586,0.0522817,0.0,0.0,0.0,754.597,0.3375,0.267918,0.0,0.0,0.0,8.63768,3.8376,8.6072
DB1-Uio66Zr-irmof12_A-irmof14_A_No8,0.015,9.56742,486.6785999999997,920.8191999999998,4251.559199999997,4714.176000000001,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000002,137.06480000000013,306.56640000000016,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,229.2893,487.7773333333334,844.772133333333,1111.1176666666668,970.0,2121.333333333333,3373.333333333333,3886.6666666666665,34.333333333333336,74.66666666666667,130.66666666666666,178.0,205.3333333333333,538.0,837.3333333333334,1016.6666666666666,14.908233333333335,36.99120000000001,60.107466666666674,75.46340000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,1.9722666666666664,2.0926666666666667,3.434266666666666,3.554666666666666,10.666666666666666,8.666666666666666,18.666666666666668,16.666666666666668,0.1666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.0833333333333333,1.5833333333333333,0.0888166666666666,0.1161916666666666,0.1825,0.209875,4.681666666666667,11.972306916666668,14.663333333333334,21.953973583333333,0.0,0.2516666666666667,0.1483333333333333,0.4000000000000001,0.0,0.9166666666666666,0.3333333333333333,1.25,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.25,-0.5,0.0,0.0233333333333333,-0.0066666666666666,0.0166666666666666,0.0,-0.9339258333333336,-1.0000000000000002,-1.9339258333333336,4847.21,0.862296,563.096,1161.69,1347.21,230.931,476.421,552.503,415.794,0.08578,0.0994786,192.047,0.03962,0.0459471,1286.93,0.2655,0.307899,681.033,0.1405,0.162937,8.99832,4.05814,8.62703
DB1-Uio66Zr-irmof12_A-irmof14_A_No8,0.15,56.365965,486.6785999999997,920.8191999999998,4251.559199999997,4714.176000000001,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000002,137.06480000000013,306.56640000000016,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,229.2893,487.7773333333334,844.772133333333,1111.1176666666668,970.0,2121.333333333333,3373.333333333333,3886.6666666666665,34.333333333333336,74.66666666666667,130.66666666666666,178.0,205.3333333333333,538.0,837.3333333333334,1016.6666666666666,14.908233333333335,36.99120000000001,60.107466666666674,75.46340000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,1.9722666666666664,2.0926666666666667,3.434266666666666,3.554666666666666,10.666666666666666,8.666666666666666,18.666666666666668,16.666666666666668,0.1666666666666666,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.9166666666666666,1.0833333333333333,1.5833333333333333,0.0888166666666666,0.1161916666666666,0.1825,0.209875,4.681666666666667,11.972306916666668,14.663333333333334,21.953973583333333,0.0,0.2516666666666667,0.1483333333333333,0.4000000000000001,0.0,0.9166666666666666,0.3333333333333333,1.25,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.25,-0.5,0.0,0.0233333333333333,-0.0066666666666666,0.0166666666666666,0.0,-0.9339258333333336,-1.0000000000000002,-1.9339258333333336,4847.21,0.862296,563.096,1161.69,1347.21,230.931,476.421,552.503,415.794,0.08578,0.0994786,192.047,0.03962,0.0459471,1286.93,0.2655,0.307899,681.033,0.1405,0.162937,8.99832,4.05814,8.62703
DB1-Uio66Zr-BDC_A-irmof7_A_No329,0.015,145.95652,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,173.15926666666664,312.16283333333325,477.6097333333332,571.0873666666665,961.6666666666666,1629.3333333333333,2461.333333333333,2868.6666666666665,20.33333333333333,41.0,62.0,77.0,103.0,249.0,347.3333333333333,394.3333333333333,10.630033333333332,22.384100000000004,33.116600000000005,39.44970000000001,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,10.8056,15.11588888888889,18.44022222222222,23.75771111111111,97.33333333333331,90.8888888888889,119.55555555555556,189.44444444444443,1.0,1.5555555555555556,2.0,2.888888888888889,3.222222222222222,6.333333333333333,8.222222222222221,13.333333333333334,0.6156555555555555,0.8957999999999999,1.183266666666667,1.7273888888888889,66.34333333333332,94.30222222222226,150.32666666666668,263.5090594444444,0.0,0.2377777777777779,0.9700000000000004,1.935555555555556,0.0,2.111111111111111,5.333333333333333,10.222222222222223,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.7777777777777777,-2.6666666666666665,0.0,0.0311111111111111,0.0399999999999999,0.1544444444444443,0.0,-0.5333333333333335,-4.400000000000001,-7.463086111111114,2235.84,1.65842,0.0,0.0,0.0,136.264,609.455,367.492,0.0,0.0,0.0,50.3065,0.0225,0.0135672,0.0,0.0,0.0,389.037,0.174,0.104919,6.12928,3.04284,5.5449
DB1-Uio66Zr-BDC_A-irmof7_A_No329,0.15,160.977275,486.6785999999997,920.8192000000006,4251.559199999997,4714.176000000003,12084.0,33088.0,72384.0,91776.0,54.0,152.0,432.0,672.0,632.0,2336.0,4812.0,6360.0,38.94480000000001,137.06480000000013,306.56640000000027,470.5872000000002,1.7689,36.60160000000001,26.493600000000004,105.06999999999998,1600.0,2560.0,7440.0,7360.0,1.0,8.0,10.0,24.0,64.0,176.0,368.0,464.0,2.3716000000000004,8.9936,15.369200000000005,27.22720000000001,0.0,-16.88,-6.619999999999998,-47.07999999999999,0.0,256.0,214.0,776.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,134.0,0.0,6.480000000000003,5.420000000000001,19.28,173.15926666666664,312.16283333333325,477.6097333333332,571.0873666666665,961.6666666666666,1629.3333333333333,2461.333333333333,2868.6666666666665,20.33333333333333,41.0,62.0,77.0,103.0,249.0,347.3333333333333,394.3333333333333,10.630033333333332,22.384100000000004,33.116600000000005,39.44970000000001,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.78,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,10.8056,15.11588888888889,18.44022222222222,23.75771111111111,97.33333333333331,90.8888888888889,119.55555555555556,189.44444444444443,1.0,1.5555555555555556,2.0,2.888888888888889,3.222222222222222,6.333333333333333,8.222222222222221,13.333333333333334,0.6156555555555555,0.8957999999999999,1.183266666666667,1.7273888888888889,66.34333333333332,94.30222222222226,150.32666666666668,263.5090594444444,0.0,0.2377777777777779,0.9700000000000004,1.935555555555556,0.0,2.111111111111111,5.333333333333333,10.222222222222223,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.7777777777777777,-2.6666666666666665,0.0,0.0311111111111111,0.0399999999999999,0.1544444444444443,0.0,-0.5333333333333335,-4.400000000000001,-7.463086111111114,2235.84,1.65842,0.0,0.0,0.0,136.264,609.455,367.492,0.0,0.0,0.0,50.3065,0.0225,0.0135672,0.0,0.0,0.0,389.037,0.174,0.104919,6.12928,3.04284,5.5449
